committee,n_members,n_eval_judges,MPA,MRD,MSD
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,6,6,0.952020202020202,0.5277777777777778,-0.07172856690909558
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,6,6,0.952020202020202,0.5277777777777778,-0.07333032106664382
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9696969696969697,0.3333333333333333,-0.01236468025706368
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9494949494949495,0.5555555555555556,-0.06396999477016273
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9646464646464646,0.3888888888888889,-0.06189442832487833
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9671717171717171,0.3611111111111111,-0.030902763330208787
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9621212121212123,0.4166666666666667,-0.03326166070791218
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.941919191919192,0.638888888888889,-0.08552720922790007
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9444444444444445,0.5833333333333334,-0.09079700132022316
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9141414141414143,0.9166666666666669,-0.131207452791791
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9444444444444445,0.5833333333333334,-0.12965471518934124
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9368686868686869,0.6666666666666666,-0.11202859747326817
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.6666666666666666,-0.11379891796007331
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9217171717171716,0.8333333333333334,-0.1504015574775394
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9343434343434343,0.6944444444444445,-0.10316022162089229
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9494949494949495,0.5277777777777778,-0.10125938917590958
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9343434343434343,0.6944444444444445,-0.13427735116445516
claude_4_5_sonnet+gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9419191919191919,0.6111111111111113,-0.12290774919481619
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,6,6,0.952020202020202,0.47222222222222227,0.05210652673364181
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,6,6,0.9444444444444445,0.5555555555555556,0.07062760824268237
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,6,6,0.9494949494949495,0.5,0.0372748318105611
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,6,6,0.9444444444444445,0.5555555555555556,0.04014717769251202
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9469696969696969,0.5277777777777778,0.0757962020134099
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.952020202020202,0.47222222222222227,0.04224505274537285
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9469696969696969,0.5277777777777778,0.04416146192817685
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9444444444444443,0.5555555555555556,0.06095460374183783
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9393939393939394,0.6111111111111112,0.06456317273869727
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9444444444444443,0.5555555555555556,0.025573642491525144
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9368686868686869,0.6111111111111112,-0.014715520549317768
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9419191919191919,0.5555555555555556,-0.06264205683065048
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.6111111111111112,-0.05978394931383976
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9242424242424242,0.75,-0.03180622067176181
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9191919191919192,0.8055555555555555,-0.029592676478131668
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9242424242424242,0.75,-0.0827326744740336
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9368686868686869,0.6111111111111112,-0.025729733424109436
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9318181818181818,0.6666666666666666,-0.02386563143435605
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.6111111111111112,-0.06812703380254533
claude_4_5_sonnet+gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9292929292929292,0.6944444444444445,-0.04260685779176412
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9494949494949495,0.5,-0.003953868523738473
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9545454545454545,0.4444444444444444,-0.05306816551306586
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9494949494949495,0.5,-0.05018039141210934
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9469696969696969,0.5277777777777778,-0.021516333945789518
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.941919191919192,0.5833333333333334,-0.019207427789528192
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.6388888888888888,-0.07388054266065901
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9494949494949495,0.5,-0.015640285610730338
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9444444444444443,0.5555555555555556,-0.014092241725330058
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9494949494949495,0.5,-0.058794096006286656
claude_4_5_sonnet+gemma_3_27b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9419191919191919,0.5833333333333334,-0.03315700385486208
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9393939393939393,0.5833333333333334,-0.0932426372497489
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9343434343434343,0.638888888888889,-0.09128887752515517
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9393939393939393,0.5833333333333334,-0.12486545405959232
claude_4_5_sonnet+gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9217171717171716,0.7777777777777778,-0.11279927647336173
claude_4_5_sonnet+gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9343434343434343,0.638888888888889,-0.09669387374876877
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,6,6,0.9696969696969697,0.3333333333333333,0.05942130880849616
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,6,6,0.9621212121212123,0.4166666666666666,0.0786660039397707
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,6,6,0.9671717171717171,0.3611111111111111,0.04526164231499055
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,6,6,0.9621212121212123,0.4166666666666666,0.04641450713005526
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9747474747474748,0.27777777777777773,0.08307678570463052
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9747474747474746,0.27777777777777785,0.04907809015482134
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9696969696969697,0.3333333333333333,0.048332795370286785
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9671717171717171,0.3611111111111111,0.06928881337096278
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9621212121212123,0.4166666666666667,0.07090589150371565
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9671717171717171,0.3611111111111111,0.030300977054124472
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9545454545454545,0.47222222222222227,-0.00831105795556839
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9343434343434343,0.6944444444444443,-0.058392312487563956
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9494949494949495,0.5277777777777778,-0.05887151974093027
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9520202020202021,0.49999999999999994,-0.02477312254419034
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9469696969696969,0.5555555555555555,-0.024850500421446518
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9267676767676768,0.7777777777777777,-0.08112334931680194
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9595959595959597,0.4166666666666667,-0.021156008268678972
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9545454545454545,0.47222222222222227,-0.022361517344458612
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9393939393939394,0.6388888888888888,-0.07253249535671087
claude_4_5_sonnet+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9520202020202021,0.5,-0.04033438953063196
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9671717171717171,0.3611111111111111,0.003211196123147251
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9469696969696969,0.5833333333333333,-0.04753244364884346
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.962121212121212,0.4166666666666667,-0.04791712561501741
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9646464646464645,0.38888888888888884,-0.01326642918541076
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9595959595959597,0.4444444444444444,-0.013356997572686559
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9545454545454546,0.5000000000000001,-0.0707102571807628
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9722222222222223,0.3055555555555556,-0.010014012333317938
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9671717171717171,0.3611111111111111,-0.011364068954658933
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9520202020202021,0.5277777777777778,-0.06237003516848619
claude_4_5_sonnet+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9646464646464645,0.3888888888888889,-0.02971769129097387
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.931818181818182,0.7222222222222222,-0.08978697868796963
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9469696969696969,0.5555555555555556,-0.09110016337713694
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.931818181818182,0.7222222222222222,-0.1317728322829432
claude_4_5_sonnet+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9393939393939394,0.638888888888889,-0.11260685953671047
claude_4_5_sonnet+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.6666666666666666,-0.10300543440189754
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9444444444444445,0.5555555555555556,0.08380553747689101
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9494949494949495,0.5,0.05239686208107536
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9444444444444445,0.5555555555555556,0.05586056984618861
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.941919191919192,0.5833333333333334,0.07005118231909521
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.638888888888889,0.07444473852833237
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.941919191919192,0.5833333333333334,0.04086751470595703
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9444444444444445,0.5555555555555556,0.07510082808104268
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9393939393939394,0.6111111111111112,0.07935554110563349
claude_4_5_sonnet+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9444444444444445,0.5555555555555556,0.04506344884583405
claude_4_5_sonnet+gpt_120b_oss+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.638888888888889,0.06404465438483453
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9343434343434344,0.638888888888889,-0.014867306443932984
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9292929292929294,0.6944444444444445,-0.012098390412798926
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9343434343434344,0.638888888888889,-0.060637222970016204
claude_4_5_sonnet+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9217171717171716,0.7777777777777778,-0.0293794530930313
claude_4_5_sonnet+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9292929292929294,0.6944444444444445,-0.02378462474382083
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9469696969696969,0.5277777777777778,-0.0041332195479435565
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.941919191919192,0.5833333333333334,-0.0015502868091337603
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9469696969696969,0.5277777777777778,-0.051204727759840606
claude_4_5_sonnet+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9343434343434343,0.6666666666666666,-0.01874641359684474
claude_4_5_sonnet+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.941919191919192,0.5833333333333334,-0.01345358087114061
claude_4_5_sonnet+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9318181818181818,0.6666666666666666,-0.0924204631479776
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_maverick_17b_128e_instruct,6,6,0.962121212121212,0.4166666666666667,-0.07008517863121592
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+llama_4_scout_17b_16e_instruct,6,6,0.9646464646464649,0.38888888888888884,-0.0597549393400831
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_235b_instruct,6,6,0.9772727272727274,0.24999999999999997,-0.03077891374974698
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_30b_instruct,6,6,0.9570707070707071,0.47222222222222215,-0.08376369462672052
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+gpt_5+qwen3_4b_instruct,6,6,0.9520202020202021,0.5277777777777778,-0.07510515020755239
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,6,6,0.9444444444444446,0.5833333333333334,-0.12702955622950876
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,6,6,0.9469696969696971,0.5555555555555557,-0.11309381346199911
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,6,6,0.9217171717171718,0.8333333333333334,-0.1483732806559891
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,6,6,0.931818181818182,0.7222222222222222,-0.13984133360621778
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9343434343434344,0.6944444444444443,-0.10099865498148464
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9444444444444446,0.5833333333333334,-0.1330149282560922
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9494949494949495,0.5277777777777778,-0.12395521628199148
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9267676767676768,0.7777777777777778,-0.1229914744165841
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9368686868686869,0.6666666666666666,-0.11406624120800408
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,6,6,0.9267676767676768,0.7777777777777778,-0.14133125275272812
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,6,6,0.9570707070707071,0.47222222222222215,-0.11864893205459041
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,6,6,0.9595959595959597,0.4444444444444445,-0.1044600367109295
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,6,6,0.9444444444444446,0.611111111111111,-0.14078965872310667
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,6,6,0.9444444444444446,0.611111111111111,-0.13273954489522263
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,6,6,0.9621212121212123,0.4166666666666667,-0.09278455696338155
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,6,6,0.9570707070707071,0.47222222222222215,-0.1253143777632548
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,6,6,0.9722222222222222,0.3055555555555555,-0.11627090827142744
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_30b_instruct,6,6,0.9393939393939394,0.6666666666666666,-0.11568252690972863
gemma_3_12b_it+gemma_3_27b_it+gemma_3_4b_it+gpt_5+qwen3_235b_instruct+qwen3_4b_instruct,6,6,0.9494949494949495,0.5555555555555556,-0.10674605327606286
