committee,n_members,MSD-SP,MSD-FSP
claude_4_5_haiku+gemma_3_27b_it+qwen3_30b_instruct,3,0.023857618386234142,0.016957789892129694
claude_4_5_haiku+gemma_3_27b_it+qwen3_4b_instruct,3,0.023819238275240254,0.018034811175465962
claude_4_5_haiku+gemma_3_4b_it+gpt_120b_oss,3,0.009300116253450591,0.005209226570990966
claude_4_5_haiku+gemma_3_4b_it+gpt_5,3,0.0020528470232184593,0.0035513846254255762
claude_4_5_haiku+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct,3,0.007978806027065945,0.0035274026051820622
claude_4_5_haiku+gemma_3_4b_it+llama_4_scout_17b_16e_instruct,3,0.006168578751213886,0.0012997961679950018
claude_4_5_haiku+gemma_3_4b_it+qwen3_235b_instruct,3,0.005506404916620497,0.0032375324108051265
claude_4_5_haiku+gemma_3_4b_it+qwen3_30b_instruct,3,0.010922744917097136,0.004638666208263967
claude_4_5_haiku+gemma_3_4b_it+qwen3_4b_instruct,3,0.010585015007393448,0.005165094387589126
claude_4_5_haiku+gpt_120b_oss+gpt_5,3,0.021752833686838995,0.020594389721143566
claude_4_5_haiku+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,3,0.024381284294021324,0.01822082455925241
claude_4_5_haiku+gpt_120b_oss+llama_4_scout_17b_16e_instruct,3,0.019720881496697498,0.01552817799837206
claude_4_5_haiku+gpt_120b_oss+qwen3_235b_instruct,3,0.024378442613412415,0.019057085483692074
claude_4_5_haiku+gpt_120b_oss+qwen3_30b_instruct,3,0.02376749441429878,0.01836151259183455
claude_4_5_haiku+gpt_120b_oss+qwen3_4b_instruct,3,0.022599681715290247,0.019998198419199684
claude_4_5_haiku+gpt_5+llama_4_maverick_17b_128e_instruct,3,0.01799724921194149,0.014756210005760051
claude_4_5_haiku+gpt_5+llama_4_scout_17b_16e_instruct,3,0.013653692448471795,0.011861390394095303
claude_4_5_haiku+gpt_5+qwen3_235b_instruct,3,0.020566056533427097,0.017563826683061747
claude_4_5_haiku+gpt_5+qwen3_30b_instruct,3,0.020423364515958383,0.017299321352215527
claude_4_5_haiku+gpt_5+qwen3_4b_instruct,3,0.019467963529322497,0.018794890245180343
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,3,0.017144846667566247,0.011614077290236481
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,3,0.02037083770486066,0.014970742890849995
claude_4_5_haiku+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,3,0.022619671788194396,0.01646992679906957
