Committee,Size,Members,Method,MPA,MRD,MSD,MSD_norm,MIPA
gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Gemma-4B, Qwen-235B, Qwen-30B, Qwen-4B",DA,0.7272727272727273,2.3333333333333335,0.0758592598611083,0.08593775537074903,0.7751918445079259
gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Gemma-4B, Qwen-235B, Qwen-30B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,9.25185853854297e-18,-0.00015266723729860884,0.1996023077353946
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",SR,0.8181818181818182,1.6666666666666667,0.04387451222016839,0.04992275817879959,0.8291603652047275
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",AR,0.7878787878787878,1.8333333333333333,0.05260320394331486,0.0597644113128259,0.8314849044978435
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",DA,0.8636363636363636,1.3333333333333333,0.022222222222222216,0.02570416914729043,0.727916876715398
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",PWC,0.6212121212121212,3.3333333333333335,9.25185853854297e-18,-0.001313512771391347,0.25581134823279
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",SR,0.7727272727272727,1.8333333333333333,0.054451632778804715,0.06186114033867674,0.8264997479415225
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",AR,0.803030303030303,1.5,0.06911070034914767,0.07834792471031722,0.8298885341399205
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",DA,0.8484848484848485,1.3333333333333333,0.028486342164715572,0.0328136390080624,0.7351985660673276
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",PWC,0.6363636363636364,3.3333333333333335,0.0,-0.0010730980630069577,0.2518624320842435
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",SR,0.7272727272727273,2.0,0.04613370301910045,0.05259089134487729,0.8189940066095334
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",AR,0.7272727272727273,2.0833333333333335,0.06307763401109068,0.07163591390112313,0.8269198454041338
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",DA,0.8181818181818182,1.6666666666666667,0.026196344218525364,0.030241204985680364,0.7188427715229934
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,-4.625929269271485e-18,-0.00030745128372724567,0.24550495715005882
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",SR,0.8939393939393939,1.0,0.05396385294721711,0.06112076436445129,0.8333333333333334
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",AR,0.8333333333333334,1.5,0.06151160402546723,0.06966078562589602,0.8348736906962415
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",DA,0.8484848484848485,1.1666666666666667,0.03608543848839594,0.041185693812633664,0.7565115106704755
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",PWC,0.6363636363636364,3.3333333333333335,9.25185853854297e-18,-0.0021792915064115215,0.2503500812188428
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",SR,0.9090909090909091,0.75,0.048957691517765446,0.05551073379688722,0.8337814372934521
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",AR,0.8787878787878788,1.0,0.05925241322653524,0.06711954731427143,0.8333893463283482
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",DA,0.8787878787878788,1.1666666666666667,0.03379544054220579,0.0386132597902517,0.7383352937881589
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",PWC,0.6363636363636364,3.3333333333333335,4.625929269271485e-18,-0.0012575675763387857,0.24508485968744748
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",SR,0.8181818181818182,1.5833333333333333,0.0596631751899774,0.06762330543139071,0.8277600403293565
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",AR,0.7575757575757576,1.75,0.07208872458410352,0.0816266920586561,0.8310087940402173
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",DA,0.8333333333333334,1.6666666666666667,0.04005956048469911,0.04572272965102362,0.7455329636475663
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",PWC,0.6515151515151515,3.3333333333333335,1.850371707708594e-17,-0.0011094866291006418,0.24206015795664595
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",SR,0.8484848484848485,1.6666666666666667,0.053861162456356526,0.061052736842825445,0.8246233126085252
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",AR,0.7121212121212122,2.5,0.06764736085438489,0.07664778791294355,0.8300285666274576
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",DA,0.8181818181818182,1.6666666666666667,0.03423187512836314,0.039169489676450536,0.7555872962527306
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",PWC,0.6212121212121212,3.3333333333333335,4.625929269271485e-18,-0.0018642560856240997,0.2434324763345096
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-4B",SR,0.8787878787878788,1.3333333333333333,0.04366913123844731,0.049652887487115605,0.8226628577830056
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-4B",AR,0.7121212121212122,2.5,0.06238447319778188,0.07073578664355147,0.8291043522097127
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-4B",DA,0.803030303030303,1.8333333333333333,0.031941877182172916,0.03659705565406849,0.738475326275696
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,0.0,-0.0010381012117864907,0.23791519632554753
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-30B, Qwen-4B",SR,0.8181818181818182,1.6666666666666667,0.051037173957691556,0.05796725631245712,0.8173416232565955
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-30B, Qwen-4B",AR,0.7272727272727273,2.3333333333333335,0.07298726637913326,0.08268950529488565,0.8285162157620568
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-30B, Qwen-4B",DA,0.803030303030303,2.0,0.03820599712466625,0.04370652551484044,0.7480815549207416
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Llama-Scout, Qwen-30B, Qwen-4B",PWC,0.6363636363636364,3.3333333333333335,4.625929269271485e-18,-0.0008039893549942079,0.2359267350025206
gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Qwen-235B, Qwen-30B, Qwen-4B",SR,0.8484848484848485,1.4166666666666667,0.05447730540151983,0.06169649524243745,0.8256315465187923
gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Qwen-235B, Qwen-30B, Qwen-4B",AR,0.7424242424242424,2.3333333333333335,0.0689309919901417,0.07804987334458717,0.8325491514031256
gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Qwen-235B, Qwen-30B, Qwen-4B",DA,0.8484848484848485,1.6666666666666667,0.04580509344834671,0.052078580319411795,0.7709908698818125
gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, GPT-120B, Qwen-235B, Qwen-30B, Qwen-4B",PWC,0.6363636363636364,3.3333333333333335,4.625929269271485e-18,-0.0017689481610171792,0.23612278048507254
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-30B",SR,0.8636363636363636,1.4166666666666667,0.05113986444855209,0.05805344293790149,0.8158012658936873
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-30B",AR,0.7727272727272727,2.1666666666666665,0.06456664612856854,0.07325111856068382,0.8208424354450232
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-30B",DA,0.7727272727272727,1.6666666666666667,0.0478948449373588,0.05464657696157423,0.7325379488041226
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-30B",PWC,0.6363636363636364,3.3333333333333335,-4.625929269271485e-18,-0.0013457937872210248,0.2187867585279785
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-4B",SR,0.8333333333333334,1.6666666666666667,0.04420825631546519,0.05030265709276085,0.8106480703523218
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-4B",AR,0.7424242424242424,2.1666666666666665,0.05909837749024443,0.06716762333548022,0.8190780261020557
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-4B",DA,0.7727272727272727,1.6666666666666667,0.045604846991168645,0.05207414293919225,0.7158460762896992
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-235B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,4.625929269271485e-18,-0.0006733894914079733,0.21621016075729568
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-30B, Qwen-4B",SR,0.8484848484848485,1.4166666666666667,0.05257753132059977,0.05965785362910766,0.8109561418249034
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-30B, Qwen-4B",AR,0.696969696969697,2.6666666666666665,0.07119018278907374,0.08072548747733253,0.8198622080322635
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-30B, Qwen-4B",DA,0.7424242424242424,2.0,0.05186896693366197,0.05918361279996418,0.7180305830952781
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Llama-Scout, Qwen-30B, Qwen-4B",PWC,0.6363636363636364,3.3333333333333335,1.850371707708594e-17,-0.0004422679664622976,0.21377359547415
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Qwen-235B, Qwen-30B, Qwen-4B",SR,0.8636363636363636,1.3333333333333333,0.056710823577736706,0.06425022661753534,0.8184898896543998
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Qwen-235B, Qwen-30B, Qwen-4B",AR,0.696969696969697,2.3333333333333335,0.06964982542616553,0.07890819250883614,0.823615078698258
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Qwen-235B, Qwen-30B, Qwen-4B",DA,0.7575757575757576,2.0,0.059468063257342385,0.06755566760453552,0.7398196381560522
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Mav, Qwen-235B, Qwen-30B, Qwen-4B",PWC,0.6363636363636364,3.3333333333333335,9.25185853854297e-18,-0.001470341717103106,0.21237327059877892
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Scout, Qwen-235B, Qwen-30B, Qwen-4B",SR,0.8787878787878788,1.3333333333333333,0.051447935921133725,0.058347898360729504,0.8102839858847253
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Scout, Qwen-235B, Qwen-30B, Qwen-4B",AR,0.7272727272727273,2.3333333333333335,0.06911070034914767,0.07829777017361646,0.8208704419425307
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Scout, Qwen-235B, Qwen-30B, Qwen-4B",DA,0.7121212121212122,2.1666666666666665,0.0576144998973095,0.0655394634683523,0.7430403853694058
gemma_3_27b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-27B, Llama-Scout, Qwen-235B, Qwen-30B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,4.625929269271485e-18,-0.0011671225127279107,0.20839634795272502
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",SR,0.8181818181818182,1.6666666666666667,0.04831587594988702,0.05494640708761276,0.8316809499803954
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",AR,0.7878787878787878,1.6666666666666667,0.055658246046416095,0.06323039457834984,0.831989021452977
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",DA,0.8636363636363636,1.3333333333333333,0.02489910377156219,0.02870734811291197,0.7294012210832913
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-235B",PWC,0.6060606060606061,3.3333333333333335,2.312964634635743e-17,-0.0009409539496480502,0.25499915980507476
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",SR,0.803030303030303,1.8333333333333333,0.060510371739576935,0.06872924075135921,0.8280401053044306
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",AR,0.7272727272727273,2.1666666666666665,0.07203737933867323,0.08167873605656521,0.8303366381000392
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",DA,0.8787878787878788,1.3333333333333333,0.0311632237140555,0.035816817973683863,0.7383352937881589
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-30B",PWC,0.6363636363636364,3.3333333333333335,-4.625929269271485e-18,-0.0006792947539952798,0.24978995126869433
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",SR,0.803030303030303,1.6666666666666667,0.05098582871226128,0.0580309895700171,0.8196661625497116
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",AR,0.7272727272727273,2.3333333333333335,0.0657219141507497,0.07459673004335053,0.8277040273343416
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",DA,0.8333333333333334,1.6666666666666667,0.0288732257678653,0.03324438395130185,0.7218394667562874
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Llama-Scout, Qwen-4B",PWC,0.5909090909090909,3.5,0.0,0.0001075430703780314,0.24382456729961352
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",SR,0.9090909090909091,1.0,0.05781474635448756,0.06540177863257789,0.8342855542485856
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",AR,0.7878787878787878,1.5833333333333333,0.06384781269254465,0.07226733651746094,0.834509606228645
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",DA,0.8787878787878788,1.1666666666666667,0.038762320037735935,0.04418887277825523,0.7585839914860247
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-30B",PWC,0.6363636363636364,3.3333333333333335,9.25185853854297e-18,-0.002037221347654354,0.24760544446311544
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",SR,0.9393939393939394,0.5833333333333334,0.05332203737933863,0.0603932447119509,0.8364140480591498
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",AR,0.8333333333333334,1.5,0.06225611008420622,0.07051481653210581,0.8338654567859743
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",DA,0.8939393939393939,1.1666666666666667,0.036472322091545724,0.041616438755873196,0.7401837226236487
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-235B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,1.3877787807814457e-17,-0.0010113728000608647,0.24242424242424243
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",SR,0.8787878787878788,1.1666666666666667,0.06610700349147668,0.07484534334604728,0.8294124236822943
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",AR,0.7272727272727273,1.8333333333333333,0.07532347504621072,0.08529750395961044,0.831989021452977
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",DA,0.8484848484848485,1.3333333333333333,0.042736442034039084,0.04872590861664514,0.7486976978659049
gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,"Gemma-4B, GPT-120B, Llama-Mav, Qwen-30B, Qwen-4B",PWC,0.6212121212121212,3.3333333333333335,1.850371707708594e-17,-0.0008162613130787214,0.23617879348008738
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",SR,0.8484848484848485,1.4166666666666667,0.05943212158554114,0.06731645318550207,0.8229149162605724
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",AR,0.7121212121212122,2.5,0.07113883754364343,0.08054656182412939,0.8304486640900689
gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,"Gemma-4B, GPT-120B, Llama-Scout, Qwen-235B, Qwen-30B",DA,0.8333333333333334,1.6666666666666667,0.0369087566777031,0.04217266864207206,0.7577718030583095
