Committee,Size,Method,MRA,MRSPB_median,MRSPB_mean,MRSPB_median_aware,MRSPB_mean_aware
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9072741806554756,0.008393285371702627,0.014892086330935242,0.01978417266187052,0.021942446043165476
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.9093725019984013,0.007727151612043709,0.012315480948574478,0.017186250999200653,0.01818545163868905
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9090727418065547,0.005861977084998679,0.015539568345323749,0.01818545163868905,0.02310151878497202
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.903876898481215,0.008526512123634408,0.019834798827604576,0.01958433253397282,0.029336530775379697
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9055755395683454,0.0075939248601119,0.021883826272315467,0.02038369304556356,0.03245403677058354
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,SR,0.8959832134292566,0.00047961630695443624,0.01143618438582468,0.0077081192189105835,0.016304670549274865
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,AR,0.8972821742605915,0.003956834532374109,0.012160937916333606,0.011647824597464884,0.017352974763046695
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,SR,0.8936850519584333,0.0038635758060218545,0.017623234745536908,0.01606714628297362,0.026200753682768065
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,AR,0.9011790567545963,0.006128430588862269,0.01855582200905943,0.018944844124700252,0.027644170377983328
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,SR,0.8934852118305355,0.00719424460431653,0.017591260325073275,0.018705035971223014,0.02624871531346351
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,AR,0.8966826538768985,0.0071942446043165575,0.019142019717559293,0.020383693045563547,0.0285600091355487
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8968824940047961,0.006261657340794036,0.013029576338928853,0.015787370103916856,0.018784972022382086
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9015787370103917,0.007727151612043695,0.0131148414601652,0.017186250999200653,0.018984812150279785
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.8971822541966427,0.008926192379429793,0.012115640820676798,0.01738609112709831,0.017505995203836937
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9019784172661871,0.005595523581135103,0.012872368771649356,0.0153876898481215,0.018625099920063944
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8959832134292566,0.007593924860111914,0.01901945110578204,0.01738609112709831,0.02773780975219823
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9017785771382894,0.008659738875566217,0.020111910471622703,0.019184652278177478,0.029456434852118317
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8934852118305355,0.0055955235811350895,0.015624833466560082,0.01758593125499601,0.02338129496402878
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.8998800959232613,0.0046629363176125815,0.018505195843325335,0.018784972022382093,0.027817745803357313
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.8938848920863309,0.007061017852384749,0.015800692779110045,0.01898481215027978,0.023741007194244608
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.8970823341326939,0.0038635758060218545,0.018417266187050363,0.018185451638689037,0.0276978417266187
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8887889688249401,0.007460698108180133,0.022821742605915275,0.02038369304556356,0.03425259792166267
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.898880895283773,0.0055955235811350895,0.02475353050892618,0.02038369304556356,0.03713029576338929
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.89568345323741,0.008659738875566217,0.01913136157740474,0.01969852689277149,0.02772639031631837
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9016786570743405,0.007194244604316544,0.02009059419131361,0.019013360739979446,0.029153819801301818
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,SR,0.9027777777777778,-0.011990407673860906,-0.0020410338395949927,-0.012949640287769779,-0.0028537170263789003
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,AR,0.9048760991207034,-0.007553956834532374,-0.0020490274447109006,-0.012589928057553962,-0.0028468653648509824
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,SR,0.8986810551558753,-0.004529709565680787,-0.000655475619504392,-0.006235011990407685,-0.00043051273267100956
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,AR,0.9037769784172662,0.0023980815347721812,0.0020490274447108963,0.0026378896882494063,0.003969395911841961
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,SR,0.8976818545163869,0.00011990407673860559,0.0018571809219291246,0.0023980815347721812,0.0036051159072741797
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,AR,0.9034772182254197,0.0017985611510791255,0.0033146815880628787,0.004556354916067151,0.006036313806097975
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.9048760991207034,-0.007194244604316544,-0.0026085798028244052,-0.012589928057553962,-0.004020783373301369
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9091726618705036,-0.004316546762589926,-0.0019717559285904575,-0.009592326139088739,-0.002733812949640291
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.9066746602717826,-0.008872901678657077,-0.003890221156408205,-0.014788169464428458,-0.0060911270983213415
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9092725819344525,-0.006115107913669052,-0.0029549693578470497,-0.011790567545963235,-0.004228617106314959
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.9020783373301359,0.0007993605115907271,0.0009698907540634183,-0.0005995203836930418,0.001542765787370104
gemma_3_12b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9068745003996802,0.0031974420463629083,0.00328004263256062,0.002997601918465237,0.005331734612310154
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8996802557953637,-0.00035971223021583065,-0.0002531308286703962,-0.002198241406874496,7.993605115906715e-05
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9056754596322941,-0.000839328537170253,0.002272848387956308,-0.0007993605115907132,0.0043325339728217446
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.9015787370103917,-0.0028776978417266175,3.4638955502265535e-05,-0.004196642685851321,0.0005755395683453221
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9058752997601919,-0.002997601918465223,0.0014095390354383203,-0.0031974420463629083,0.003021582733812947
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8955835331734612,0.00413002930988543,0.004769517719158007,0.005395683453237418,0.007873701039168667
gemma_3_12b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9047761790567546,0.004263256061817211,0.007335464961364243,0.007593924860111914,0.012270183852917671
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.9028776978417267,0.008126831867839052,0.0024220623501198997,0.008564576909900645,0.003699897225077084
gemma_3_12b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.908972821742606,0.004796163069544376,0.004044764188649089,0.007879410757108615,0.007141715199269166
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8894884092725819,-0.0011990407673860837,-0.0017319477751132379,-0.0013703323055840877,-0.0016032887975333892
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.8968824940047961,0.0023980815347721812,0.00018651745270450437,0.003083247687564225,0.0014251455978074672
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.8876898481215028,0.0011990407673860976,-2.664535038635202e-05,0.0017129153819801235,0.0009409615165010862
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.8943844924060751,0.0,-0.00026645350386357016,0.0005138746145940398,0.0007491149937193159
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8846922462030375,0.002398081534772195,0.0037623234745537,0.003939705378554315,0.006531917323284236
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.8962829736211031,0.007727151612043709,0.006394884092725819,0.008792965627498012,0.010670320886148226
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8926858513189448,0.0071942446043165575,0.001380229150013329,0.006851661527920522,0.0023044421605572657
gemma_3_12b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9015787370103917,0.006927791100452968,0.0011803890221156466,0.007194244604316544,0.002438049560351721
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8861910471622702,0.00786037836397549,0.005110578204103389,0.010448783830078814,0.008555441361196769
gemma_3_12b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.8972821742605915,0.006261657340794036,0.005885957900346392,0.009934909215484775,0.010141601004910367
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,SR,0.9059752198241406,0.005155875299760193,0.017420730082600592,0.016443987667009247,0.02508279091012904
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,5,AR,0.9034772182254197,0.002398081534772195,0.016027178257394088,0.013189448441247004,0.023101518784972016
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,SR,0.9094724220623501,-0.010671462829736203,0.008505195843325342,-0.004076738609112701,0.011614708233413271
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,5,AR,0.910171862509992,-0.004916067146282968,0.009794830802025043,-0.0023980815347721673,0.013621103117505995
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,SR,0.9054756195043965,0.0038635758060218406,0.014260591526778573,0.014388489208633087,0.020863309352517977
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,5,AR,0.9058752997601919,0.005462296829203295,0.014934718891553418,0.01606714628297362,0.021958433253397282
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,SR,0.9049760191846523,0.009059419131361574,0.015587529976019185,0.019904076738609097,0.02320543565147881
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,5,AR,0.9065747402078337,0.009059419131361574,0.016037836397548636,0.01990407673860911,0.023884892086330944
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,SR,0.9094724220623501,-0.001918465227817745,0.012957633892885696,0.0055955235811350895,0.018808952837729813
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,AR,0.9054756195043965,-0.0004796163069544501,0.013613109512390078,0.006994404476418858,0.019848121502797765
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,SR,0.9054756195043965,0.005995203836930446,0.018529176658673062,0.020143884892086336,0.028089528377298157
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,AR,0.903277378097522,0.003463895550226484,0.02040500932587263,0.01894484412470024,0.030927258193445245
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,SR,0.907074340527578,0.006794564348521187,0.018835598188116177,0.020863309352517984,0.028633093525179842
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,AR,0.904476418864908,0.005062616573407938,0.020279776179056748,0.020143884892086322,0.030767386091127107
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.9073741007194245,0.008926192379429779,0.013264055422328799,0.01918465227817745,0.019424460431654675
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9068745003996802,0.005995203836930446,0.01429789501731947,0.01718625099920064,0.0211031175059952
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.9083733013589129,0.0071942446043165575,0.013879563016253673,0.01778577138289368,0.020503597122302153
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9087729816147082,0.005462296829203309,0.013818278710365034,0.016386890487609912,0.020503597122302163
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.9046762589928058,0.00799360511590727,0.019632294164668267,0.019384492406075135,0.029096722621902483
gemma_3_27b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9055755395683454,0.0073274713562483385,0.020855315747402077,0.01938449240607515,0.03085531574740208
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,SR,0.8975819344524381,0.004676258992805743,0.013461231015187846,0.012846865364850982,0.0194313120931826
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,AR,0.8955835331734612,0.0014388489208633087,0.011633359978683722,0.00873586844809865,0.016539910928400126
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,SR,0.89568345323741,0.005595523581135076,0.017644551025845993,0.01774580335731414,0.026285257508279102
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,AR,0.8995803357314148,0.003996802557953635,0.01807620570210497,0.016306954436450832,0.026865364850976348
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,SR,0.8957833733013589,0.006794564348521187,0.01752198241406875,0.018705035971223027,0.02614594039054472
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,AR,0.8962829736211031,0.007860378363975476,0.018502531308286708,0.020143884892086336,0.027609912070343728
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8994804156674661,0.004929389821476143,0.011995736743938171,0.01358912869704236,0.01722621902478018
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9015787370103917,0.005861977084998665,0.012150279776179046,0.014788169464428472,0.017505995203836933
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.8994804156674661,0.008526512123634408,0.0123181454836131,0.016986410871302968,0.017785771382893688
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9018784972022382,0.006927791100452968,0.011673328004263258,0.015587529976019185,0.01682653876898482
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8970823341326939,0.006661337596589378,0.017364774846789225,0.015587529976019185,0.025259792166266982
gemma_3_27b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9016786570743405,0.0075939248601119,0.01947508659738875,0.01758593125499601,0.02849720223820944
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8942845723421263,0.008126831867839052,0.01709299227284838,0.020783373301358918,0.025619504396482817
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.8977817745803357,0.002531308286703976,0.017108979483080204,0.015987210231814555,0.025699440447641893
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.89568345323741,0.006927791100452954,0.01599786837196908,0.018984812150279765,0.02402078337330136
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.8961830535571543,0.00572875033306687,0.017127631228350645,0.018984812150279765,0.025699440447641875
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8882893685051958,0.008126831867839052,0.023098854249933375,0.02138289368505196,0.034772182254196635
gemma_3_27b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.8975819344524381,0.005995203836930446,0.02415933919531041,0.01998401278976819,0.03621103117505995
gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8957833733013589,0.008393285371702641,0.01835864641620037,0.01884206920178144,0.026573027292451756
gemma_3_27b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9014788169464428,0.006927791100452968,0.01886490807354116,0.018156903048989384,0.027440904419321687
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,SR,0.9043764988009593,-0.008633093525179852,-0.0011723954169997359,-0.011270983213429266,-0.0013063834646568546
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,5,AR,0.9034772182254197,-0.006714628297362107,-0.0005329070077271514,-0.010591526778577137,-0.0003505766815119271
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,SR,0.9027777777777778,-0.005462296829203295,0.0014068745003996837,-0.0047961630695443624,0.00290396254425032
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,5,AR,0.9034772182254197,0.002757793764988012,0.0019424460431654688,0.0033573141486810537,0.003802672147995892
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,SR,0.9009792166266987,-0.0005995203836930418,0.004175326405542232,0.003254539225762243,0.007416923603973965
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,5,AR,0.9025779376498801,0.0026378896882494063,0.002888355981881163,0.005275779376498813,0.005314605458490352
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.907673860911271,-0.006834532374100713,-0.0005195843325339622,-0.010591526778577137,-0.0006474820143884952
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9088729016786571,-0.00551558752997601,-0.001153743671729271,-0.009992006394884095,-0.001390887290167872
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.9083733013589129,-0.008513189448441247,-0.002096989075406344,-0.012789768185451633,-0.0031414868105515553
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.908273381294964,-0.006235011990407671,-0.001782573940847318,-0.010991207034372494,-0.0023261390887290233
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.9037769784172662,0.0037303490540900736,0.0030055955235811435,0.0033972821742605797,0.004764188649080729
gemma_3_27b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9056754596322941,0.0029309885424993326,0.002760458300026647,0.002398081534772195,0.00447641886490808
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.9029776179056754,-0.0015587529976019282,0.0017452704503064255,-0.001598721023181468,0.003365307753796966
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.9052757793764988,-0.0002398081534771973,0.00230482280841994,-0.00019984012789767136,0.004332533972821742
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.9047761790567546,-0.0031175059952038425,0.0011990407673860934,-0.0033972821742606074,0.002509992006394872
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.9048760991207034,-0.0015587529976019282,0.0014868105515587538,-0.0017985611510791394,0.0030935251798561133
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.8958832933653078,0.0046629363176125815,0.007439381827871042,0.00799360511590727,0.012294164668265387
gemma_3_27b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9034772182254197,0.004263256061817211,0.006541433519850789,0.006994404476418858,0.01093525179856115
gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,SR,0.9048760991207034,0.007993605115907285,0.004596322941646694,0.009763617677286757,0.007057211373758148
gemma_3_27b_it+gpt_120b_oss+qwen3_235b_instruct+qwen3_30b_instruct+qwen3_4b_instruct,5,AR,0.9083733013589129,0.004929389821476157,0.0028270716759925428,0.00702295306611854,0.005085074797305017
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,SR,0.8920863309352518,0.00047961630695443624,-0.0001545430322408725,0.0011990407673861114,0.0008313349320543617
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_30b_instruct,5,AR,0.89568345323741,0.0013189448441247031,-0.00027178257394084026,0.0018842069201781692,0.0006897339271440151
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,SR,0.8907873701039168,0.0011990407673860976,0.001332267519317884,0.0025693730729701852,0.0030900993490921543
gemma_3_27b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct+qwen3_4b_instruct,5,AR,0.8932853717026379,0.0,-0.0002930988542499291,0.0005138746145940398,0.0006531917323284231
