Committee,Size,Members,Method,MISPB_median,MISPB_mean,HSPP_median,HSPP_mean,MSD_SP_median,MSD_SP_mean,MSD_SP_norm_median,MSD_SP_norm_mean,MISPB_median_aware,MISPB_mean_aware,HSPP_median_aware,HSPP_mean_aware,MSD_SP_median_aware,MSD_SP_mean_aware,MSD_SP_norm_median_aware,MSD_SP_norm_mean_aware
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Mav",AR,0.018706473235123887,0.028003230082712525,0.03965454207503316,0.05453182521312844,0.015396727596357868,0.023260251934004175,0.018059424555037864,0.028667312229368826,0.025433900664954275,0.035804306599130996,0.06260122191008338,0.07591460007618006,0.02064078866296973,0.029277792447847804,0.02449044142781916,0.035997188553034264
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Mav",DA,0.003722063518736357,0.004269590545006453,-0.04583153874951243,-0.03823364883633612,0.010526101628227327,0.016879898016681733,0.01218364943605469,0.020856990856240522,0.005197205751734407,0.005755335237775168,-0.05955916612357112,-0.052431229843111576,0.013888800223629903,0.021001696569428265,0.016375205659057313,0.02591088928388496
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_maverick_17b_128e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Mav",PWC,0.09604361545211823,0.02972282902966822,0.1026415691097041,0.0158528702087153,0.12271700367818664,0.03586815474523421,0.2539605019618144,0.08426195198914435,0.09483400148834531,0.03223947955925776,0.0928158411488792,0.010636361242774964,0.12067599683126481,0.0386699714333725,0.25398777570828207,0.0937981896347492
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Scout",SR,0.01875128363113575,0.029077279262122134,0.003975094113692568,0.002947210765861824,0.0209334565619224,0.028873998767714147,0.023880298440809623,0.03500730915994613,0.02620207888230068,0.036980579494442695,0.0004814959832250554,0.0018447624412198937,0.02865064695009247,0.03639644397500225,0.03314612093719928,0.04407075209675348
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Scout",AR,0.022718870778020497,0.03205763737187027,0.041523905940458794,0.029671822076123067,0.0257017183542137,0.029452488532895168,0.03001113864994629,0.03658826155117317,0.03135127349545094,0.041085531843387674,0.04775908017715602,0.037402721861446886,0.033689816037320616,0.03737567115570809,0.039847643206129636,0.04635181166565658
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Scout",DA,0.0015907690584215511,0.003918109001288295,-0.022954255829877868,-0.010081382306600203,0.011034064090903201,0.020359180210150603,0.012669961446502766,0.024887083916128393,0.002436565283145696,0.004783109681446105,-0.025762752028063912,-0.014601366953477274,0.016625727498449885,0.02573554482222289,0.019420724349172597,0.031405464802979476
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Llama-Scout",PWC,0.08757911835545848,0.028509214137679956,0.07719151302074889,0.0008803857881992116,0.11614341193823634,0.03833085942605348,0.24055035620506535,0.08426723451120255,0.08728424994598746,0.03078714261708717,0.06370160377920861,-0.009793059484999977,0.11658304726696593,0.04224680125789179,0.242763282846741,0.0939446569175427
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-235B",SR,0.008633469631621205,0.01461845814895723,-0.0610535112049283,-0.031052251184986862,0.008061203532552862,0.010508660231395834,0.009534369376013166,0.012960597836015468,0.011738723383825048,0.01899940786262413,-0.06537820647845694,-0.037979846729420674,0.011930434527476911,0.013777029604201413,0.013521768717566485,0.016873809252691926
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-235B",AR,0.01461845814895723,0.017228196941690477,-0.021851833147213118,-0.025269696861477148,0.009622098993633185,0.0101167248579448,0.01157905211869784,0.013071699305868179,0.018232229877331543,0.022273167374830965,-0.027487961924765214,-0.03217656755061446,0.011376639380336229,0.012913329225713671,0.013875343221450585,0.016612615742793477
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-235B",DA,0.0013041692339289326,0.0019823932485669923,-0.04390675632779242,-0.044109504714079956,0.008278463509517182,0.013796327329137019,0.009848947262904018,0.017426160249883898,0.0023405430059773857,0.0030367045154475816,-0.06318598180141297,-0.059604545767132755,0.01060453827485788,0.017346488396297058,0.012862595368746652,0.021876370837019453
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-235B",PWC,0.07640732649974794,0.09009503538154186,0.08159559484051612,0.09089676404108425,0.09953835956608598,0.1128561492933027,0.20370093545015128,0.2299700642267296,0.1151567163581951,0.12271146906082213,0.11989103401286602,0.12409979608083115,0.13853614038456918,0.15329656480303427,0.28209310696463064,0.3117427465236094
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-30B",SR,0.01686924699863701,0.02851108123751377,-0.040597696451664333,-0.026282224253228542,0.0178339152461149,0.026141575956733117,0.020947180920883483,0.03241589610590795,0.026502148498451644,0.03740667834937706,-0.04651304077579532,-0.03489766019155993,0.02651981926473614,0.03417576211014295,0.03154489528622878,0.042259053665348725
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-30B",AR,0.019193786291753015,0.0325841595250098,0.012345835456388343,0.001882689309303548,0.021565003080714736,0.02791298692407754,0.025572835054831003,0.03501594449202444,0.030112986212801375,0.042608885261380645,0.009664345888704073,0.001393937343260876,0.03055775606607403,0.03639277645747153,0.03670618738475858,0.045538949206125716
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-30B",DA,0.002445900782314818,0.0062930599899176515,-0.029277999112262976,-0.022604229553020425,0.01882726707125964,0.02341436149084023,0.02203926144424877,0.02906925698358737,0.005243216426210874,0.008376943450880601,-0.03913015449141055,-0.0317931623785246,0.026306919872076964,0.03049912314089103,0.031209285100596115,0.037774824914056586
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-30B",PWC,0.09538919696036147,0.09877378218413338,0.09790089585613757,0.09793764741756719,0.11143458615732185,0.1244942493325118,0.22491009318195443,0.2548286878316683,0.13802802250122026,0.13538340895087658,0.1362543912631888,0.1344199469169543,0.1655374046778853,0.17006195437341465,0.330125190371718,0.3474981169487277
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-4B",SR,0.015959035829645807,0.02696792322485483,-0.024521808534447243,-0.01523267262917366,0.02017868145409745,0.025651228862874048,0.023280028173146707,0.031288620474128226,0.024817757719790993,0.03536420449544295,-0.028616952659807404,-0.019716937960154474,0.02859930170466228,0.033367074494616206,0.03339751245607184,0.04061174564843735
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-4B",AR,0.022782352172370658,0.03204130024832427,0.02022320220340046,0.019206963486476658,0.023721503388786293,0.028827788046826848,0.027974987226855076,0.035699494726552844,0.03177137095806227,0.04206475902409358,0.02679896482668148,0.024406547557360797,0.033084675644749664,0.03759022093125603,0.03942275213874128,0.046445925591601225
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-4B",DA,0.008645605780541084,0.007067439645997875,-0.005886514134286036,-0.019449186800695392,0.018472129123700297,0.023571178427925183,0.02159836619600338,0.029092140673297375,0.011114578582231083,0.009858287122612455,-0.015067472553300681,-0.02600292589343141,0.02630325235454626,0.030819114045447543,0.03111274444450088,0.037936527067215405
gemma_3_12b_it+gemma_3_4b_it+gpt_120b_oss+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, GPT-120B, Qwen-4B",PWC,0.08560372673126831,0.08760759162792436,0.08265508613139191,0.09284501346733161,0.11234993185085605,0.11043522097126533,0.230877485637437,0.22660820319560682,0.11315025085819908,0.11841647262164821,0.11381709392840009,0.12555146021223235,0.14688407710588855,0.14901157068439877,0.301061332684406,0.30517262779740334
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Llama-Scout",SR,0.019118168748482975,0.028318303179671014,0.03651914116294497,0.03618835019747907,0.022076744026836348,0.031935031149448845,0.025120675458936526,0.03811388611750331,0.02635661473461843,0.035556749165806464,0.04646295409088136,0.04613216312541546,0.030301029838922515,0.04015931696153501,0.034908001876347954,0.047901212534914736
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Llama-Scout",AR,0.018594447245094202,0.0261982113183592,0.03766408879932609,0.03530393945775262,0.02212980078044777,0.027212980078044742,0.025615935045086805,0.03336332394044807,0.025234354370213888,0.032838118443478885,0.04746560458942661,0.04510545524785314,0.029099000968224657,0.03418218026582163,0.0341336186126893,0.041881007508050565
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Llama-Scout",DA,0.014793965533337068,0.021137437218768092,0.040221743080293804,0.044981412081448874,0.018875766699241816,0.024867756840954686,0.021736444105712963,0.03057971746693268,0.020136171591809304,0.02647964327724033,0.05276680134495865,0.05752647034611372,0.025167937038316053,0.03115992718002892,0.029458688231724414,0.03830196159294413
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+llama_4_scout_17b_16e_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Llama-Scout",PWC,-0.0859295356522713,-0.064924662521705,-0.13678679691381043,-0.11849789967754477,-0.08251554360611665,-0.06825323475046213,-0.15496769794496115,-0.12303476372497132,-0.10547597042513862,-0.08447109729457233,-0.17108931742900493,-0.15280042019273926,-0.1034197433804643,-0.08915743452480977,-0.193233042269701,-0.16130010804971115
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-235B",SR,0.007956645941858513,0.016819302078082115,0.022141331069511883,0.024034495550346174,0.015403573629081953,0.018812897925652078,0.017240379680609624,0.02291655726074112,0.011684710852917876,0.020629786110377604,0.033752131005883146,0.03549134668158854,0.020402400023472114,0.023734339700143756,0.02326354072859935,0.028807776299755297
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-235B",AR,0.005446330215276615,0.016292313149984135,-0.009185178789578696,0.009506015340190882,0.010014034367084333,0.01706459231875128,0.011394488172871694,0.0212309562487083,0.008473965960102747,0.019779588864616594,-0.002581116430607322,0.014969999188834099,0.01370918052988299,0.02118908253381451,0.01593755446255601,0.026295251934209778
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-235B",DA,0.006385481431692153,0.010642002277861794,-0.010758726948450148,-0.006365754901264842,0.007578379551577353,0.01641240378879012,0.008643167817157377,0.020834454478402868,0.008692016547839104,0.012927999295836639,-0.007577383541716276,-0.006491785738747535,0.011658671478449692,0.020068724442239116,0.013798030510782919,0.025463053114463063
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-235B",PWC,0.05760002987359736,-0.0005050505050504667,0.1110327771168324,0.00402576210019609,0.08281054537986149,0.006576392389701084,0.16933004190526268,0.02347733524654455,0.044362292051756014,-0.008587992414240075,0.09766308230760568,-0.0027800288973722914,0.06941610453625244,-0.0010932536348432602,0.1468827149428854,0.011687086367770182
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-30B",SR,0.014395339718814758,0.021538396908082673,-0.005209076603216289,-0.0035286103904004773,0.014941466420209552,0.021358766344903187,0.01772964151854619,0.026863251779838553,0.019552536188395718,0.02706627937681543,-0.006382680297657928,-0.004024761581729264,0.020512425549394215,0.027013100372619864,0.02469163103490488,0.03393814624846056
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-30B",AR,0.01834425586736122,0.02571323213652233,0.019980223982756395,0.022924968970872983,0.0210002053809817,0.024720168412405017,0.02498657234876072,0.03113809467012925,0.02491377999695929,0.032753598834929704,0.03129524947377249,0.03411960334158842,0.027693424874570903,0.03173686295220494,0.03332261016707196,0.03986897204113278
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-30B",DA,0.012733620866707748,0.022553165667768254,0.005498601029962136,0.02400930443623442,0.020500266318196212,0.02633850942307513,0.02427787606091405,0.03288733349960318,0.019082427123092556,0.028841691272375188,0.01843809726591983,0.034528015972599774,0.027566528768007668,0.03367796511940964,0.03302681662480334,0.041963802765007586
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-30B",PWC,0.06795309845217423,-0.0006212774697063189,0.10023700026160004,-0.015790801380075783,0.09630967717843872,0.008018727011333302,0.19993111681134432,0.028141874659536617,0.05489073465043895,-0.008701018636323596,0.07806829030282947,-0.030432288171913596,0.08339234702450968,0.0009827279928943597,0.17901128478029876,0.01836508853160943
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-4B",SR,0.015468922123265928,0.02162241640060493,-0.0032263678708422394,-0.003332468798965038,0.021496542753474446,0.025202813719449622,0.024890806198849758,0.030814538853945368,0.020798825327475984,0.02742536268414272,-0.00299674704150632,-0.0025951682758152406,0.028635976879969587,0.03263723850600013,0.0335159046671835,0.039789671474620335
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-4B",AR,0.017037285983681538,0.0237821841333856,0.008662691611891538,0.022014247376453883,0.01992195522694607,0.023439104538919765,0.02363000885375912,0.02950134411868417,0.02281729361211801,0.030000960222771676,0.019578972083915624,0.03123118275310946,0.02607238212598668,0.0297930786609161,0.03132741076677252,0.037448663232207066
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-4B",DA,0.016766556507776455,0.020743945928788796,-0.005243050652927295,0.011762942872561966,0.022840753755726032,0.026512655380492724,0.02686888005027416,0.03297475757170111,0.02238919429307598,0.026702194909218928,0.003218987827555697,0.0174391991738522,0.029904571193850316,0.03399428850643533,0.035591380046217765,0.0421867853251037
gemma_3_12b_it+gemma_3_4b_it+llama_4_maverick_17b_128e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Mav, Qwen-4B",PWC,0.039209096510390395,-0.007438058963012778,0.07541757671562369,-0.014268478971275228,0.06687484829813845,0.0008635336731454869,0.14105929683538837,0.013456383618523868,0.024625713165454338,-0.019392499059781895,0.05628164220398171,-0.02973587521433982,0.05257419721375352,-0.010117347224556136,0.11714547774065463,-0.004460924435689899
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-235B",SR,0.016390335891260106,0.021222857036165724,4.266550460357843e-05,-0.0017663702747665877,0.01716642705552128,0.023661600602450785,0.01975625058029223,0.028700564082617647,0.020740811868353456,0.02678421393763353,0.0015918935163410919,-0.002648655554857632,0.02266525833993478,0.030288193527564938,0.02636816356926097,0.036644362633967094
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-235B",AR,0.012658003323437701,0.020201553427061744,-0.0026911123685980365,-0.002431175706342298,0.01585198877250655,0.022294105565824722,0.018713484765381608,0.027823788780014846,0.016611853950116433,0.02536688511734723,-0.0032676889551511157,-0.00318489178169426,0.020772819294076476,0.028547956459232037,0.024809111616936465,0.03551947971693024
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-235B",DA,0.008999421199051512,0.016338523870871372,-0.00817783090937535,-0.013931400621007839,0.01658961964645885,0.022480983921603144,0.019393393664788972,0.027897712339315227,0.014309319762184837,0.02063378703859296,-0.01816568203022262,-0.018730974240819348,0.021401935578724607,0.028647964826008135,0.025345739938223314,0.035460905252003475
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_235b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-235B",PWC,0.0614089135346067,0.0043022647920984425,0.10777872524141541,0.006074691702841542,0.08831848988965443,0.015250704830187266,0.17986860314268954,0.035631434047862474,0.05151395123668695,-0.0013393107200870003,0.09640387436159736,0.0005080091697647338,0.08019460514839447,0.011491666066527444,0.16480393673847848,0.029323643544408078
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-30B",SR,0.016327788046826865,0.02624768946395564,-0.010443425523372019,-0.012072966924056988,0.019374272609023073,0.02755100294379403,0.022340610786411037,0.0337397704982773,0.024283633803042305,0.034004889134279154,-0.014485086481090814,-0.015699807219516693,0.02792081096147639,0.03595450811254872,0.032703802899156705,0.04391975439998122
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-30B",AR,0.01969790324688661,0.03112828842958233,0.020245927167282518,0.01476388119141575,0.023481892243445032,0.030962038748545254,0.027857736583734964,0.038779047080298105,0.029256787574717336,0.04044638356098615,0.02516936746736259,0.02134878872782492,0.0332350438635098,0.040504063609424115,0.039948926482290585,0.0505945699548315
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-30B",DA,0.020491420676263576,0.028875632480068716,0.02443726483184644,0.02347386678447677,0.024111548580125403,0.032599634226251666,0.02822017803172272,0.040219239009729194,0.029256787574717336,0.037343663729985356,0.032543412042295494,0.031031320773107468,0.034385360737024466,0.04251163953187332,0.04076505005177852,0.05232400855332795
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-30B",PWC,0.07681248716368869,0.00864700610541648,0.10191202455676915,-0.002771348973960683,0.10488900091487888,0.019882279355477095,0.2172040399082336,0.04670004336381303,0.06853189940066098,0.004673084155524088,0.08753270075233394,-0.012237288055153214,0.09857186867353221,0.0181477102687823,0.20625857170278245,0.04518563866295317
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-4B",SR,0.017970835900595596,0.027221848802255453,-0.012960335667282996,-0.00960148927295909,0.02194153488053674,0.03077120558636274,0.0247483493444973,0.03662866512368198,0.025946019476518548,0.03511814741019917,-0.01686634803415127,-0.013685277951704683,0.03186339230701525,0.040192324619311735,0.036421068746926,0.04773170641369763
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-4B",AR,0.019828600235254568,0.029367146511323952,0.02101255709455041,0.0046134195021646784,0.025467241733415625,0.03019785034572474,0.029846257757594245,0.037362525582443906,0.028642645093661726,0.03782877627609605,0.0204800525480619,0.005106804869969922,0.03486342164715564,0.03919475985095221,0.041368495493665315,0.04840407963775775
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-4B",DA,0.02220915252338542,0.02794908418753151,0.038476573227667454,0.02670055732364321,0.02360237489627507,0.03177254789777894,0.02761138733630633,0.039147954944561386,0.030895167678901506,0.036386441654463836,0.04749191424455351,0.03580341159414693,0.03372887509902297,0.041407716755122344,0.03994582238900037,0.05090219827935683
gemma_3_12b_it+gemma_3_4b_it+llama_4_scout_17b_16e_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Llama-Scout, Qwen-4B",PWC,0.044380963050094285,-0.0013737187027390296,0.08090951644756922,-0.00913509695203768,0.07139322989600254,0.009171894546201383,0.15039474209507453,0.025190238470787833,0.033717822534828024,-0.010567451648782533,0.06373653219954503,-0.022589282538865774,0.062419481319666154,0.0019049419465315826,0.13406041464208768,0.012472425026026442
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-30B",SR,0.014498030209675307,0.019791258238578014,-0.033131364725962065,-0.022200644218642374,0.015523379201752594,0.022454987334839423,0.018090988468058525,0.027523197422060372,0.02015267542069759,0.025445903449600297,-0.039474405931288425,-0.028543685423968734,0.02193908986884957,0.028870698001936396,0.025954759160075763,0.03538696811407761
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-30B",AR,0.01983793573442371,0.02555126122593774,-0.005843171018951099,0.004268830874199825,0.021496542753474356,0.02480831108372701,0.02545264016139097,0.030861493139843738,0.027138296084691642,0.03285162157620567,-0.004623505054894117,0.005488496838256807,0.02858463163453922,0.03189639996479187,0.03427020962991775,0.03967906260837053
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-30B",DA,0.01790548740641161,0.022148471778786,0.009547778065020052,0.005835428834520012,0.023341369898671256,0.025135886226459243,0.027705134623095894,0.03158099375688629,0.024233622200350483,0.028476606572724873,0.011215043446311412,0.007502694215811373,0.03052305167765961,0.0323175680054476,0.03672827569649197,0.04060413483028237
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_30b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-30B",PWC,0.0989096136970444,0.08314662334995054,0.12604923557309106,0.1174911218658094,0.11050897141470159,0.1082707854889001,0.21666671895882983,0.21968015719870015,0.11658304726696592,0.10690280144993639,0.15961812753475094,0.15106001382746928,0.137509902297333,0.13920529562858583,0.27274293440601616,0.2824459163983287
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-4B",SR,0.01207080042569876,0.020052652215313948,-0.012452122694363743,-0.01683937311967504,0.01747449852810308,0.02448312452933528,0.02024553872586254,0.029470024446849298,0.017800129630074185,0.025781981419689372,-0.017263372157127976,-0.021650622582439272,0.024469676965056014,0.03147830296628821,0.028665545710676622,0.037890031431663376
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-4B",AR,0.01949252226516552,0.024785750294068223,0.002450070148970418,0.008195672788693487,0.025176285342644055,0.02802594646402419,0.029486422885060024,0.034351274659639455,0.02657416520632787,0.03186739323523057,0.004909003477269691,0.010537293585462959,0.03318369861807954,0.03603335973945967,0.039301072787814154,0.04416592456239358
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-4B",DA,0.016635859519408498,0.0203747269366493,0.006781173097350601,-0.004213309865252868,0.02221605326965769,0.02439565893817274,0.02640887892459267,0.03061756775270342,0.022457210072736877,0.026196077489977678,0.005577370278706917,-0.005417112683896552,0.029186241537707047,0.0313658472062221,0.03515675542536506,0.03936544425347581
gemma_3_12b_it+gemma_3_4b_it+qwen3_235b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-235B, Qwen-4B",PWC,0.053604436229205105,0.06675348680893962,0.11113042068173318,0.1045783707602687,0.07909501671054352,0.08936639967139044,0.1594147842594578,0.18214815372304527,0.07267686103175935,0.08582591161149387,0.14100995518466716,0.13445790526320267,0.10462827375951221,0.11489965672035912,0.21145711389461355,0.23419048335820097
gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-30B, Qwen-4B",SR,0.015431580126589371,0.02891670867641293,-0.006235435893056085,0.0038769344871121547,0.023088245361812983,0.03333162182515243,0.02661189471526306,0.04038266401450116,0.02369349689127878,0.037178625441102335,-0.00512774032530966,0.00498463005485858,0.03261156588328511,0.042854942346624555,0.038149798719406255,0.05192056801864436
gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-30B, Qwen-4B",AR,0.02004331671614481,0.03386452323605743,0.0178767557861777,0.018033599578464704,0.025005134524543095,0.034401314438283065,0.02946033140409545,0.04267947326361929,0.029718894783589793,0.043540101303502415,0.022583888963720378,0.02318605660088316,0.034834081506909684,0.04423026142064966,0.041654466622272394,0.05487360848179623
gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-30B, Qwen-4B",DA,0.022125133030863157,0.03250154035736291,0.02384928054346913,0.02192645200568613,0.025356670781809358,0.03516104539672007,0.030075703522659633,0.0438281763367787,0.03141128741868112,0.041787694745180876,0.030113981116522248,0.028191152578739248,0.0354026837523008,0.04520705836721151,0.042598039618882116,0.05635051243300118
gemma_3_12b_it+gemma_3_4b_it+qwen3_30b_instruct+qwen3_4b_instruct,4,"Gemma-12B, Gemma-4B, Qwen-30B, Qwen-4B",PWC,0.07317164248772379,0.08022927985959406,0.10834016940168192,0.10801390431557545,0.1021630351574899,0.10567084897029444,0.20985186707809503,0.21672977542569494,0.09609429387617924,0.10315193124804951,0.1392012849204179,0.13887501983431141,0.13235470629185972,0.1358625201046643,0.271774660056865,0.2786525684044649
